,clid,hhid,r01,r17,r18_1,r18_2
53173,2323.0,9.0,No,1.0,A,
53174,2323.0,9.0,No,3.0,J,
53175,2324.0,1.0,No,2.0,H,
53176,2324.0,1.0,No,3.0,J,
53177,2324.0,1.0,No,1.0,H,
53178,2324.0,1.0,No,4.0,J,
53179,2324.0,2.0,No,1.0,A,
53180,2324.0,3.0,No,1.0,D,
53181,2324.0,5.0,No,2.0,A,D
53182,2324.0,5.0,No,4.0,J,
53183,2324.0,5.0,No,6.0,J,
53184,2324.0,5.0,No,9.0,J,
53185,2324.0,5.0,No,1.0,D,A
53186,2324.0,5.0,No,5.0,J,
53187,2324.0,5.0,No,8.0,J,
53188,2324.0,5.0,No,3.0,J,
53189,2324.0,5.0,No,7.0,J,
53190,2324.0,6.0,No,5.0,J,
53191,2324.0,6.0,No,1.0,A,
53192,2324.0,6.0,No,3.0,A,I
53193,2324.0,6.0,No,4.0,A,I
53194,2324.0,6.0,No,2.0,A,
53195,2324.0,6.0,No,6.0,J,
53196,2324.0,6.0,No,7.0,D,
53197,2324.0,9.0,No,1.0,A,D
53198,2325.0,2.0,No,1.0,C,
53199,2325.0,2.0,No,2.0,A,
53200,2325.0,2.0,No,3.0,J,
53201,2325.0,2.0,No,5.0,J,
53202,2325.0,2.0,No,4.0,J,
53203,2325.0,3.0,No,4.0,J,
53204,2325.0,3.0,No,1.0,A,
53205,2325.0,3.0,No,5.0,A,
53206,2325.0,3.0,No,3.0,J,
53207,2325.0,3.0,No,2.0,A,
53208,2325.0,6.0,No,1.0,G,
53209,2325.0,8.0,No,1.0,A,C
53210,2326.0,1.0,No,1.0,G,
53211,2326.0,1.0,No,7.0,I,
53212,2326.0,1.0,No,4.0,I,
53213,2326.0,1.0,No,10.0,I,
53214,2326.0,1.0,No,3.0,I,
53215,2326.0,1.0,No,2.0,A,
53216,2326.0,1.0,No,6.0,I,
53217,2326.0,1.0,No,5.0,I,
53218,2326.0,1.0,No,9.0,I,
53219,2326.0,1.0,No,8.0,I,
53220,2326.0,2.0,No,3.0,I,
53221,2326.0,2.0,No,1.0,G,
53222,2326.0,2.0,No,2.0,A,
53223,2326.0,3.0,No,3.0,I,
53224,2326.0,3.0,No,1.0,A,G
53225,2326.0,3.0,No,4.0,I,
53226,2326.0,3.0,No,2.0,A,
53227,2326.0,4.0,No,4.0,J,
53228,2326.0,4.0,No,1.0,G,
53229,2326.0,4.0,No,2.0,A,
53230,2326.0,4.0,No,3.0,A,J
53231,2326.0,5.0,No,2.0,A,
53232,2326.0,5.0,No,1.0,G,A
53233,2326.0,5.0,No,3.0,J,
53234,2326.0,6.0,No,1.0,G,
53235,2326.0,6.0,No,2.0,A,
53236,2326.0,6.0,No,3.0,J,
53237,2326.0,7.0,No,1.0,A,
53238,2326.0,7.0,No,3.0,J,
53239,2326.0,7.0,No,2.0,A,
53240,2326.0,8.0,No,6.0,J,
53241,2326.0,8.0,No,3.0,I,
53242,2326.0,8.0,No,2.0,A,
53243,2326.0,8.0,No,4.0,I,
53244,2326.0,8.0,No,5.0,I,
53245,2326.0,8.0,No,1.0,G,
53246,2326.0,9.0,No,5.0,I,
53247,2326.0,9.0,No,10.0,J,
53248,2326.0,9.0,No,3.0,I,
53249,2326.0,9.0,No,4.0,I,
53250,2326.0,9.0,No,1.0,A,G
53251,2326.0,9.0,No,2.0,A,
53252,2326.0,9.0,No,6.0,I,
53253,2326.0,9.0,No,8.0,I,
53254,2326.0,9.0,No,9.0,J,
53255,2326.0,9.0,No,7.0,I,
53256,2326.0,9.0,No,11.0,J,
53257,2327.0,2.0,No,1.0,A,
53258,2327.0,3.0,No,1.0,A,
53259,2327.0,5.0,No,3.0,J,
53260,2327.0,5.0,No,2.0,A,
53261,2327.0,5.0,No,1.0,A,
53262,2327.0,5.0,No,4.0,J,
53263,2327.0,6.0,No,1.0,A,
53264,2327.0,6.0,No,2.0,A,
53265,2327.0,7.0,No,2.0,C,
53266,2327.0,7.0,No,3.0,J,I
53267,2327.0,7.0,No,1.0,C,
53268,2327.0,7.0,No,4.0,I,
53269,2327.0,7.0,No,5.0,I,
53270,2327.0,8.0,No,1.0,A,
53271,2327.0,9.0,No,1.0,A,
53272,2327.0,9.0,No,2.0,A,
53273,2327.0,9.0,No,3.0,J,
53274,2327.0,9.0,No,4.0,J,
53275,2328.0,1.0,No,3.0,A,
53276,2328.0,1.0,No,9.0,A,
53277,2328.0,1.0,No,7.0,A,
53278,2328.0,1.0,No,10.0,A,
53279,2328.0,1.0,No,4.0,A,
53280,2328.0,1.0,No,1.0,G,
53281,2328.0,1.0,No,8.0,A,
53282,2328.0,1.0,No,5.0,A,
53283,2328.0,1.0,No,2.0,A,
53284,2328.0,1.0,No,6.0,A,
53285,2328.0,2.0,No,1.0,B,
53286,2328.0,2.0,No,4.0,B,
53287,2328.0,2.0,No,3.0,B,
53288,2328.0,2.0,No,2.0,B,
53289,2328.0,3.0,No,3.0,A,
53290,2328.0,3.0,No,6.0,A,
53291,2328.0,3.0,No,4.0,A,
53292,2328.0,3.0,No,7.0,A,
53293,2328.0,3.0,No,5.0,A,
53294,2328.0,3.0,No,2.0,A,
53295,2328.0,3.0,No,1.0,A,
53296,2328.0,4.0,No,2.0,A,
53297,2328.0,4.0,No,3.0,A,
53298,2328.0,4.0,No,7.0,A,
53299,2328.0,4.0,No,9.0,A,
53300,2328.0,4.0,No,6.0,A,
53301,2328.0,4.0,No,4.0,A,
53302,2328.0,4.0,No,1.0,A,
53303,2328.0,4.0,No,8.0,A,
53304,2328.0,4.0,No,5.0,A,
53305,2328.0,5.0,No,6.0,B,
53306,2328.0,5.0,No,5.0,B,
53307,2328.0,5.0,No,4.0,B,
53308,2328.0,5.0,No,1.0,B,
53309,2328.0,5.0,No,2.0,B,
53310,2328.0,5.0,No,3.0,B,
53311,2328.0,6.0,No,4.0,B,
53312,2328.0,6.0,No,1.0,B,
53313,2328.0,6.0,No,3.0,B,
53314,2328.0,6.0,No,2.0,B,
53315,2328.0,6.0,No,6.0,B,
53316,2328.0,6.0,No,5.0,B,
53317,2328.0,7.0,No,10.0,B,
53318,2328.0,7.0,No,6.0,B,
53319,2328.0,7.0,No,9.0,B,
53320,2328.0,7.0,No,2.0,B,
53321,2328.0,7.0,No,4.0,B,
53322,2328.0,7.0,No,1.0,B,
53323,2328.0,7.0,No,3.0,B,
53324,2328.0,7.0,No,5.0,B,
53325,2328.0,7.0,No,8.0,B,
53326,2328.0,7.0,No,7.0,B,
53327,2328.0,8.0,No,3.0,A,
53328,2328.0,8.0,No,1.0,G,
53329,2328.0,8.0,No,5.0,A,
53330,2328.0,8.0,No,2.0,G,
53331,2328.0,8.0,No,4.0,A,
53332,2328.0,9.0,No,4.0,A,
53333,2328.0,9.0,No,1.0,A,
53334,2328.0,9.0,No,7.0,J,
53335,2328.0,9.0,No,2.0,H,
53336,2328.0,9.0,No,6.0,J,
53337,2328.0,9.0,No,5.0,A,
53338,2328.0,9.0,No,3.0,H,
53339,2328.0,10.0,No,1.0,B,
53340,2328.0,10.0,No,3.0,G,
53341,2328.0,10.0,No,2.0,B,
53342,2328.0,10.0,No,5.0,G,
53343,2328.0,10.0,No,6.0,J,
53344,2328.0,10.0,No,4.0,G,
53345,2328.0,10.0,No,7.0,J,
53346,2329.0,1.0,No,1.0,D,
53347,2329.0,2.0,No,1.0,A,
53348,2329.0,3.0,No,2.0,D,
53349,2329.0,4.0,No,1.0,A,
53350,2329.0,5.0,No,1.0,A,
53351,2329.0,6.0,No,1.0,A,
53352,2329.0,7.0,No,2.0,A,
53353,2330.0,2.0,No,3.0,A,
53354,2330.0,2.0,No,2.0,A,
53355,2330.0,2.0,No,1.0,A,
53356,2330.0,6.0,No,1.0,A,
53357,2330.0,6.0,No,3.0,J,
53358,2330.0,6.0,No,2.0,A,
53359,2330.0,8.0,No,4.0,J,
53360,2330.0,8.0,No,3.0,J,
53361,2330.0,8.0,No,1.0,G,
53362,2330.0,8.0,No,2.0,G,
53363,2331.0,1.0,No,2.0,I,
53364,2331.0,1.0,No,4.0,J,
53365,2331.0,1.0,No,3.0,J,
53366,2331.0,1.0,No,1.0,E,
53367,2331.0,2.0,No,3.0,J,
53368,2331.0,2.0,No,4.0,I,
53369,2331.0,2.0,No,2.0,J,
53370,2331.0,2.0,No,1.0,G,
53371,2331.0,3.0,No,1.0,A,
53372,2331.0,3.0,No,6.0,I,
53373,2331.0,3.0,No,4.0,D,
53374,2331.0,3.0,No,2.0,G,
53375,2331.0,3.0,No,3.0,D,
53376,2331.0,3.0,No,5.0,J,
53377,2331.0,4.0,No,4.0,J,
53378,2331.0,4.0,No,5.0,J,
53379,2331.0,4.0,No,2.0,E,
53380,2331.0,4.0,No,1.0,D,
53381,2331.0,4.0,No,3.0,I,
53382,2331.0,5.0,No,1.0,D,
53383,2331.0,5.0,No,5.0,J,
53384,2331.0,5.0,No,2.0,G,
53385,2331.0,5.0,No,3.0,I,
53386,2331.0,5.0,No,4.0,J,
53387,2331.0,6.0,No,4.0,I,
53388,2331.0,6.0,No,3.0,I,
53389,2331.0,6.0,No,2.0,E,
53390,2331.0,6.0,No,1.0,E,
53391,2331.0,7.0,No,3.0,J,
53392,2331.0,7.0,No,1.0,G,
53393,2331.0,7.0,No,2.0,A,
53394,2331.0,8.0,No,4.0,J,
53395,2331.0,8.0,No,5.0,J,
53396,2331.0,8.0,No,3.0,J,
53397,2331.0,8.0,No,1.0,D,
53398,2331.0,8.0,No,2.0,A,
53399,2332.0,3.0,No,6.0,I,
53400,2332.0,3.0,No,4.0,I,
53401,2332.0,3.0,No,5.0,I,
53402,2332.0,3.0,No,8.0,J,
53403,2332.0,3.0,No,2.0,G,
53404,2332.0,3.0,No,1.0,G,
53405,2332.0,3.0,No,3.0,G,
53406,2332.0,3.0,No,10.0,J,
53407,2332.0,3.0,No,9.0,J,
53408,2332.0,3.0,No,11.0,I,
53409,2332.0,3.0,No,7.0,I,
53410,2332.0,9.0,No,2.0,G,
53411,2332.0,9.0,No,3.0,J,
53412,2333.0,3.0,No,3.0,H,
53413,2333.0,3.0,No,1.0,G,H
53414,2333.0,3.0,No,2.0,A,
53415,2333.0,4.0,No,1.0,A,
53416,2333.0,6.0,No,1.0,A,
53417,2333.0,7.0,No,1.0,A,
53418,2334.0,1.0,No,1.0,G,
53419,2334.0,1.0,No,5.0,J,
53420,2334.0,1.0,No,4.0,J,
53421,2334.0,1.0,No,3.0,J,
53422,2334.0,1.0,No,2.0,G,
53423,2334.0,2.0,No,1.0,G,
53424,2334.0,2.0,No,2.0,G,
53425,2334.0,3.0,No,1.0,G,
53426,2334.0,4.0,No,1.0,C,
53427,2334.0,4.0,No,2.0,C,
53428,2334.0,4.0,No,5.0,J,
53429,2334.0,4.0,No,4.0,J,
53430,2334.0,4.0,No,3.0,J,
53431,2334.0,5.0,No,1.0,A,
53432,2334.0,6.0,No,2.0,J,
53433,2334.0,6.0,No,3.0,J,
53434,2334.0,6.0,No,1.0,E,
53435,2334.0,6.0,No,4.0,J,
53436,2334.0,7.0,No,1.0,A,
53437,2334.0,8.0,No,3.0,J,
53438,2334.0,8.0,No,1.0,C,
53439,2334.0,8.0,No,2.0,C,
53440,2334.0,9.0,No,1.0,D,
53441,2334.0,10.0,No,3.0,I,
53442,2334.0,10.0,No,2.0,G,
53443,2334.0,10.0,No,1.0,G,
53444,2335.0,1.0,No,1.0,A,
53445,2335.0,2.0,No,1.0,D,
53446,2335.0,3.0,No,1.0,A,
53447,2335.0,4.0,No,1.0,A,
53448,2335.0,6.0,No,1.0,G,H
53449,2335.0,7.0,No,2.0,A,
53450,2336.0,6.0,No,1.0,A,
53451,2336.0,7.0,No,2.0,J,
53452,2336.0,7.0,No,1.0,A,
53453,2336.0,9.0,No,5.0,A,
53454,2336.0,9.0,No,2.0,G,
53455,2336.0,9.0,No,4.0,J,
53456,2336.0,9.0,No,3.0,A,
53457,2336.0,9.0,No,1.0,G,
53458,2337.0,1.0,No,2.0,A,
53459,2337.0,1.0,No,3.0,J,
53460,2337.0,1.0,No,1.0,A,
53461,2337.0,2.0,No,7.0,J,
53462,2337.0,2.0,No,1.0,C,
53463,2337.0,2.0,No,6.0,J,
53464,2337.0,2.0,No,5.0,I,
53465,2337.0,2.0,No,2.0,C,
53466,2337.0,2.0,No,3.0,I,
53467,2337.0,2.0,No,4.0,I,
53468,2337.0,3.0,No,1.0,D,
53469,2337.0,4.0,No,5.0,J,
53470,2337.0,4.0,No,3.0,I,
53471,2337.0,4.0,No,4.0,I,
53472,2337.0,4.0,No,2.0,A,
53473,2337.0,4.0,No,1.0,A,
53474,2337.0,5.0,No,1.0,D,
53475,2337.0,6.0,No,1.0,G,
53476,2337.0,7.0,No,1.0,A,
53477,2338.0,1.0,No,1.0,G,
53478,2338.0,2.0,No,2.0,C,
53479,2338.0,2.0,No,1.0,X,
53480,2338.0,3.0,No,6.0,I,
53481,2338.0,3.0,No,2.0,G,
53482,2338.0,3.0,No,3.0,A,
53483,2338.0,3.0,No,4.0,I,
53484,2338.0,3.0,No,1.0,X,
53485,2338.0,3.0,No,5.0,I,
53486,2338.0,3.0,No,7.0,J,
53487,2338.0,4.0,No,3.0,I,
53488,2338.0,4.0,No,1.0,C,
53489,2338.0,4.0,No,4.0,I,
53490,2338.0,4.0,No,2.0,D,
53491,2338.0,5.0,No,1.0,C,
53492,2338.0,5.0,No,2.0,G,
53493,2338.0,7.0,No,2.0,B,
53494,2338.0,7.0,No,3.0,J,
53495,2338.0,7.0,No,1.0,G,
53496,2338.0,8.0,No,2.0,J,
53497,2338.0,8.0,No,1.0,G,
53498,2338.0,9.0,No,1.0,G,
53499,2339.0,1.0,No,2.0,G,
53500,2339.0,1.0,No,4.0,J,
53501,2339.0,1.0,No,3.0,J,
53502,2339.0,1.0,No,1.0,A,
53503,2339.0,3.0,No,1.0,G,
53504,2339.0,4.0,No,1.0,E,
53505,2339.0,5.0,No,2.0,A,
53506,2339.0,5.0,No,1.0,A,
53507,2339.0,6.0,No,1.0,G,
53508,2339.0,7.0,No,2.0,G,
53509,2339.0,7.0,No,1.0,A,
53510,2339.0,8.0,No,4.0,J,H
53511,2339.0,8.0,No,1.0,A,
53512,2339.0,8.0,No,2.0,G,
53513,2339.0,8.0,No,5.0,H,
53514,2339.0,8.0,No,3.0,A,
53515,2340.0,2.0,No,3.0,I,
53516,2340.0,2.0,No,1.0,A,
53517,2340.0,2.0,No,5.0,I,
53518,2340.0,2.0,No,6.0,J,
53519,2340.0,2.0,No,7.0,J,
53520,2340.0,2.0,No,2.0,A,
53521,2340.0,2.0,No,4.0,I,
53522,2340.0,3.0,No,1.0,I,
53523,2340.0,5.0,No,2.0,A,
53524,2340.0,5.0,No,1.0,A,
53525,2340.0,5.0,No,5.0,J,
53526,2340.0,5.0,No,3.0,H,J
53527,2340.0,5.0,No,4.0,J,
53528,2340.0,6.0,No,1.0,G,
53529,2340.0,6.0,No,3.0,J,
53530,2340.0,6.0,No,5.0,I,
53531,2340.0,6.0,No,2.0,G,
53532,2340.0,6.0,No,4.0,J,
53533,2340.0,7.0,No,1.0,A,
53534,2340.0,7.0,No,6.0,J,
53535,2340.0,7.0,No,4.0,I,
53536,2340.0,7.0,No,5.0,I,
53537,2340.0,7.0,No,3.0,I,
53538,2340.0,7.0,No,2.0,A,
53539,2340.0,9.0,No,2.0,A,
53540,2340.0,9.0,No,1.0,A,
53541,2340.0,9.0,No,4.0,J,
53542,2340.0,9.0,No,3.0,J,
53543,2341.0,1.0,No,1.0,G,
53544,2341.0,1.0,No,4.0,J,
53545,2341.0,1.0,No,5.0,J,
53546,2341.0,1.0,No,2.0,J,
53547,2341.0,1.0,No,3.0,J,
53548,2341.0,2.0,No,1.0,C,
53549,2341.0,2.0,No,2.0,I,
53550,2341.0,3.0,No,5.0,J,
53551,2341.0,3.0,No,2.0,A,
53552,2341.0,3.0,No,1.0,A,
53553,2341.0,3.0,No,3.0,J,
53554,2341.0,3.0,No,7.0,J,
53555,2341.0,3.0,No,4.0,J,
53556,2341.0,3.0,No,6.0,J,
53557,2341.0,4.0,No,1.0,X,
53558,2341.0,5.0,No,3.0,I,
53559,2341.0,5.0,No,1.0,A,
53560,2341.0,5.0,No,2.0,C,
53561,2341.0,6.0,No,1.0,G,
53562,2341.0,6.0,No,2.0,G,
53563,2341.0,6.0,No,7.0,A,
53564,2341.0,6.0,No,6.0,J,
53565,2341.0,6.0,No,3.0,J,
53566,2341.0,6.0,No,4.0,J,
53567,2341.0,6.0,No,5.0,J,
53568,2341.0,7.0,No,5.0,J,
53569,2341.0,7.0,No,2.0,G,
53570,2341.0,7.0,No,1.0,G,
53571,2341.0,7.0,No,3.0,I,
53572,2341.0,7.0,No,4.0,J,
53573,2341.0,8.0,No,2.0,G,
53574,2341.0,8.0,No,1.0,G,
53575,2341.0,8.0,No,3.0,I,
53576,2341.0,9.0,No,5.0,J,
53577,2341.0,9.0,No,2.0,J,
53578,2341.0,9.0,No,1.0,C,
53579,2341.0,9.0,No,3.0,J,
53580,2341.0,9.0,No,4.0,J,
53581,2341.0,10.0,No,2.0,I,
53582,2341.0,10.0,No,3.0,J,
53583,2341.0,10.0,No,1.0,A,G
53584,2342.0,1.0,No,6.0,J,
53585,2342.0,1.0,No,1.0,A,
53586,2342.0,1.0,No,3.0,I,
53587,2342.0,1.0,No,2.0,A,
53588,2342.0,1.0,No,5.0,I,
53589,2342.0,1.0,No,7.0,J,
53590,2342.0,1.0,No,4.0,I,
53591,2342.0,2.0,No,5.0,J,
53592,2342.0,2.0,No,4.0,J,
53593,2342.0,2.0,No,1.0,A,
53594,2342.0,2.0,No,3.0,I,
53595,2342.0,2.0,No,2.0,A,
53596,2342.0,3.0,No,3.0,I,
53597,2342.0,3.0,No,1.0,G,
53598,2342.0,3.0,No,4.0,I,
53599,2342.0,3.0,No,2.0,G,
53600,2342.0,4.0,No,7.0,I,
53601,2342.0,4.0,No,4.0,I,
53602,2342.0,4.0,No,5.0,I,
53603,2342.0,4.0,No,6.0,I,
53604,2342.0,4.0,No,2.0,A,
53605,2342.0,4.0,No,8.0,J,
53606,2342.0,4.0,No,1.0,A,
53607,2342.0,4.0,No,3.0,I,
53608,2342.0,5.0,No,3.0,I,
53609,2342.0,5.0,No,1.0,A,E
53610,2342.0,5.0,No,2.0,I,
53611,2342.0,5.0,No,4.0,I,
53612,2342.0,5.0,No,5.0,I,
53613,2342.0,6.0,No,4.0,I,
53614,2342.0,6.0,No,3.0,I,
53615,2342.0,6.0,No,2.0,I,
53616,2342.0,6.0,No,7.0,J,
53617,2342.0,6.0,No,6.0,J,
53618,2342.0,6.0,No,5.0,J,
53619,2342.0,6.0,No,1.0,A,
53620,2342.0,7.0,No,4.0,J,
53621,2342.0,7.0,No,2.0,J,
53622,2342.0,7.0,No,3.0,J,
53623,2342.0,7.0,No,1.0,E,G
53624,2342.0,8.0,No,2.0,A,
53625,2342.0,8.0,No,4.0,I,
53626,2342.0,8.0,No,1.0,A,
53627,2342.0,8.0,No,6.0,J,
53628,2342.0,8.0,No,5.0,J,
53629,2342.0,8.0,No,3.0,I,
53630,2342.0,9.0,No,1.0,A,
53631,2342.0,9.0,No,4.0,J,
53632,2342.0,9.0,No,3.0,J,
53633,2342.0,9.0,No,2.0,J,
53634,2342.0,10.0,No,1.0,A,
53635,2343.0,2.0,No,2.0,E,
53636,2343.0,2.0,No,1.0,E,
53637,2343.0,3.0,No,2.0,D,
53638,2343.0,3.0,No,1.0,A,
53639,2343.0,5.0,No,2.0,E,
53640,2343.0,5.0,No,1.0,G,
53641,2343.0,6.0,No,3.0,C,
53642,2343.0,6.0,No,4.0,G,
53643,2343.0,6.0,No,2.0,E,
53644,2343.0,6.0,No,1.0,G,
53645,2343.0,7.0,No,1.0,C,
53646,2343.0,9.0,No,2.0,C,
53647,2343.0,9.0,No,1.0,G,
53648,2343.0,10.0,No,1.0,G,
53649,2344.0,4.0,No,3.0,I,
53650,2344.0,4.0,No,1.0,A,
53651,2344.0,4.0,No,2.0,A,
53652,2344.0,5.0,No,1.0,A,
53653,2344.0,5.0,No,2.0,A,
53654,2344.0,5.0,No,3.0,J,
53655,2344.0,7.0,No,5.0,J,
53656,2344.0,7.0,No,1.0,A,
53657,2344.0,7.0,No,4.0,J,
53658,2344.0,7.0,No,2.0,A,
53659,2344.0,7.0,No,3.0,I,
53660,2344.0,8.0,No,2.0,B,
53661,2344.0,8.0,No,3.0,J,
53662,2344.0,8.0,No,1.0,B,
53663,2344.0,8.0,No,4.0,J,
53664,2344.0,10.0,No,4.0,E,
53665,2344.0,10.0,No,2.0,E,
53666,2344.0,10.0,No,3.0,E,
53667,2344.0,10.0,No,5.0,J,
53668,2344.0,10.0,No,1.0,A,
53669,2345.0,1.0,No,5.0,J,
53670,2345.0,1.0,No,6.0,J,
53671,2345.0,1.0,No,2.0,D,
53672,2345.0,1.0,No,1.0,D,
53673,2345.0,1.0,No,3.0,J,
53674,2345.0,1.0,No,4.0,J,
53675,2345.0,3.0,No,3.0,I,
53676,2345.0,3.0,No,1.0,C,
53677,2345.0,3.0,No,2.0,I,
53678,2345.0,4.0,No,8.0,J,
53679,2345.0,4.0,No,4.0,J,
53680,2345.0,4.0,No,3.0,J,
53681,2345.0,4.0,No,2.0,G,
53682,2345.0,4.0,No,1.0,G,
53683,2345.0,4.0,No,5.0,J,
53684,2345.0,4.0,No,6.0,J,
53685,2345.0,4.0,No,7.0,J,
53686,2345.0,5.0,No,7.0,I,
53687,2345.0,5.0,No,8.0,I,
53688,2345.0,5.0,No,9.0,D,
53689,2345.0,5.0,No,4.0,I,
53690,2345.0,5.0,No,2.0,D,
53691,2345.0,5.0,No,3.0,I,
53692,2345.0,5.0,No,6.0,I,
53693,2345.0,5.0,No,5.0,I,
53694,2345.0,5.0,No,1.0,B,
53695,2345.0,6.0,No,2.0,C,
53696,2345.0,6.0,No,6.0,J,
53697,2345.0,6.0,No,1.0,D,
53698,2345.0,6.0,No,4.0,J,
53699,2345.0,6.0,No,3.0,I,
53700,2345.0,6.0,No,5.0,J,
53701,2345.0,8.0,No,5.0,I,
53702,2345.0,8.0,No,2.0,D,
53703,2345.0,8.0,No,1.0,G,
53704,2345.0,8.0,No,6.0,J,
53705,2345.0,8.0,No,4.0,I,
53706,2345.0,8.0,No,3.0,I,
53707,2345.0,9.0,No,1.0,D,
53708,2346.0,1.0,No,2.0,C,
53709,2346.0,1.0,No,7.0,A,
53710,2346.0,1.0,No,6.0,A,
53711,2346.0,1.0,No,1.0,C,
53712,2346.0,1.0,No,3.0,A,
53713,2346.0,1.0,No,8.0,A,
53714,2346.0,1.0,No,4.0,A,
53715,2346.0,1.0,No,5.0,A,
53716,2346.0,2.0,No,2.0,J,
53717,2346.0,2.0,No,4.0,J,
53718,2346.0,2.0,No,3.0,C,
53719,2346.0,2.0,No,1.0,A,
53720,2346.0,2.0,No,5.0,J,
53721,2346.0,3.0,No,1.0,G,
53722,2346.0,3.0,No,4.0,J,
53723,2346.0,3.0,No,3.0,J,
53724,2346.0,3.0,No,2.0,J,
53725,2346.0,4.0,No,4.0,A,
53726,2346.0,4.0,No,3.0,G,
53727,2346.0,4.0,No,7.0,A,
53728,2346.0,4.0,No,2.0,G,
53729,2346.0,4.0,No,1.0,A,
53730,2346.0,4.0,No,5.0,A,
53731,2346.0,4.0,No,6.0,A,
53732,2346.0,6.0,No,5.0,I,J
53733,2346.0,6.0,No,2.0,C,
53734,2346.0,6.0,No,6.0,I,J
53735,2346.0,6.0,No,10.0,J,
53736,2346.0,6.0,No,12.0,J,
53737,2346.0,6.0,No,9.0,J,
53738,2346.0,6.0,No,7.0,I,J
53739,2346.0,6.0,No,8.0,J,
53740,2346.0,6.0,No,11.0,J,
53741,2346.0,6.0,No,1.0,C,
53742,2346.0,6.0,No,3.0,C,I
53743,2346.0,6.0,No,4.0,J,I
53744,2346.0,8.0,No,4.0,J,
53745,2346.0,8.0,No,1.0,C,
53746,2346.0,8.0,No,5.0,J,
53747,2346.0,8.0,No,2.0,I,
53748,2346.0,8.0,No,3.0,I,
53749,2346.0,10.0,No,1.0,G,
53750,2347.0,1.0,No,1.0,I,
53751,2347.0,2.0,No,2.0,I,
53752,2347.0,2.0,No,1.0,I,
53753,2347.0,2.0,No,3.0,I,
53754,2347.0,2.0,No,4.0,I,
53755,2347.0,3.0,No,2.0,J,
53756,2347.0,3.0,No,4.0,J,
53757,2347.0,3.0,No,3.0,J,
53758,2347.0,3.0,No,1.0,G,
53759,2347.0,4.0,No,3.0,I,
53760,2347.0,4.0,No,2.0,I,
53761,2347.0,4.0,No,5.0,I,
53762,2347.0,4.0,No,6.0,I,
53763,2347.0,4.0,No,4.0,I,
53764,2347.0,4.0,No,1.0,I,
53765,2347.0,6.0,No,1.0,I,
53766,2347.0,6.0,No,4.0,I,
53767,2347.0,6.0,No,3.0,I,
53768,2347.0,6.0,No,2.0,I,
53769,2347.0,7.0,No,1.0,A,
53770,2347.0,7.0,No,2.0,I,
53771,2347.0,8.0,No,2.0,I,
53772,2347.0,8.0,No,4.0,I,
53773,2347.0,8.0,No,5.0,I,
53774,2347.0,8.0,No,6.0,I,
53775,2347.0,8.0,No,1.0,I,
53776,2347.0,8.0,No,3.0,I,
53777,2348.0,4.0,No,1.0,C,D
53778,2348.0,4.0,No,7.0,I,
53779,2348.0,4.0,No,3.0,I,
53780,2348.0,4.0,No,6.0,I,
53781,2348.0,4.0,No,2.0,A,
53782,2348.0,4.0,No,8.0,I,
53783,2348.0,4.0,No,4.0,I,
53784,2348.0,4.0,No,5.0,I,
53785,2348.0,5.0,No,2.0,J,
53786,2348.0,5.0,No,3.0,J,
53787,2348.0,5.0,No,4.0,J,
53788,2348.0,5.0,No,1.0,C,
53789,2348.0,7.0,No,2.0,I,
53790,2348.0,7.0,No,1.0,C,
53791,2348.0,7.0,No,4.0,J,
53792,2348.0,7.0,No,3.0,I,
53793,2349.0,1.0,No,2.0,G,
53794,2349.0,1.0,No,4.0,D,
53795,2349.0,1.0,No,1.0,E,
53796,2349.0,3.0,No,2.0,G,
53797,2349.0,3.0,No,1.0,B,
53798,2349.0,4.0,No,1.0,E,G
53799,2349.0,6.0,No,2.0,E,G
53800,2349.0,6.0,No,1.0,D,
53801,2349.0,8.0,No,10.0,D,
53802,2349.0,8.0,No,9.0,E,
53803,2349.0,8.0,No,2.0,A,
53804,2349.0,8.0,No,1.0,A,
53805,2349.0,8.0,No,11.0,D,
53806,2349.0,8.0,No,12.0,D,
53807,2349.0,8.0,No,3.0,A,
53808,2349.0,8.0,No,8.0,E,
53809,2349.0,9.0,No,1.0,G,
53810,2349.0,9.0,No,2.0,D,
53811,2349.0,10.0,No,1.0,E,
53812,2350.0,2.0,No,2.0,C,D
53813,2350.0,2.0,No,1.0,C,D
53814,2350.0,3.0,No,1.0,C,
53815,2350.0,4.0,No,1.0,A,
53816,2350.0,4.0,No,2.0,C,
53817,2350.0,4.0,No,3.0,J,
53818,2350.0,4.0,No,4.0,J,
53819,2350.0,5.0,No,3.0,J,
53820,2350.0,5.0,No,4.0,J,
53821,2350.0,5.0,No,1.0,A,
53822,2350.0,5.0,No,2.0,A,
53823,2350.0,6.0,No,1.0,A,
53824,2350.0,6.0,No,2.0,A,
53825,2350.0,6.0,No,5.0,J,
53826,2350.0,6.0,No,4.0,J,
53827,2350.0,6.0,No,3.0,J,
53828,2350.0,7.0,Yes,4.0,E,
53829,2350.0,7.0,Yes,5.0,J,
53830,2350.0,7.0,Yes,2.0,E,
53831,2350.0,7.0,Yes,1.0,E,
53832,2350.0,7.0,Yes,3.0,C,
53833,2350.0,7.0,Yes,6.0,J,
53834,2350.0,10.0,No,2.0,D,
53835,2350.0,10.0,No,1.0,D,
